episode_id,seed,task_id,step,day,hour,weather,battery_level,solar_output,wind_output,generation,grid_price,home_demand,rule_action,rule_action_name,rule_reward,optimal_action,optimal_action_name,optimal_reward,reward_gap
33,10,3,40,2,15,sunny,100,10.78,2.82,13.6,4.71,6.14,0,STORE,-0.68,0,STORE,-0.68,0.0
33,10,3,41,2,16,sunny,100,7.57,2.67,10.24,5.08,6.0,0,STORE,-0.512,0,STORE,-0.512,0.0
33,10,3,42,2,17,sunny,100,4.31,3.38,7.69,12.44,7.99,2,SELL,0.9566,2,SELL,0.9566,0.0
33,10,3,43,2,18,sunny,92.01,0.32,3.29,3.61,11.76,12.9,2,SELL,0.4245,2,SELL,0.4245,0.0
33,10,3,44,2,19,sunny,79.11,0.14,5.38,5.52,12.29,11.94,2,SELL,0.6984,2,SELL,0.6984,0.0
33,10,3,45,2,20,sunny,67.17,0.21,4.79,5.0,11.88,11.21,2,SELL,0.614,2,SELL,0.614,0.0
33,10,3,46,2,21,sunny,55.96,0.47,5.46,5.93,7.04,12.15,1,DISTRIBUTE,-1.846,1,DISTRIBUTE,-1.846,0.0
33,10,3,47,2,22,sunny,55.96,0.49,5.57,6.06,6.89,6.73,1,DISTRIBUTE,-0.181,1,DISTRIBUTE,-0.181,0.0
33,10,3,48,2,23,sunny,55.96,0.21,3.72,3.93,6.98,7.8,1,DISTRIBUTE,-1.141,1,DISTRIBUTE,-1.141,0.0
33,10,3,49,3,0,cloudy,55.96,0.39,7.28,7.67,2.9,3.81,0,STORE,0.02,0,STORE,0.02,0.0
33,10,3,50,3,1,cloudy,63.63,0.22,7.6,7.82,3.35,4.88,0,STORE,0.02,0,STORE,0.02,0.0
33,10,3,51,3,2,cloudy,71.45,0.29,6.11,6.4,2.9,4.98,0,STORE,0.02,0,STORE,0.02,0.0
33,10,3,52,3,3,cloudy,77.85,0.3,6.09,6.39,2.98,4.46,0,STORE,0.02,0,STORE,0.02,0.0
33,10,3,53,3,4,cloudy,84.24,0.4,7.67,8.07,2.76,4.53,0,STORE,-0.0,0,STORE,-0.0,0.0
33,10,3,54,3,5,cloudy,92.31,0.16,5.6,5.76,3.24,4.83,0,STORE,-0.0,0,STORE,-0.0,0.0
33,10,3,55,3,6,cloudy,98.07,0.44,5.07,5.51,5.57,6.77,1,DISTRIBUTE,-0.378,1,DISTRIBUTE,-0.378,0.0
33,10,3,56,3,7,cloudy,98.07,1.46,4.52,5.98,5.87,11.69,1,DISTRIBUTE,-1.713,1,DISTRIBUTE,-1.713,0.0
33,10,3,57,3,8,cloudy,98.07,2.33,6.17,8.5,6.25,12.38,1,DISTRIBUTE,-1.164,1,DISTRIBUTE,-1.164,0.0
33,10,3,58,3,9,cloudy,98.07,3.43,5.93,9.36,5.81,11.85,1,DISTRIBUTE,-0.747,1,DISTRIBUTE,-0.747,0.0
33,10,3,59,3,10,cloudy,98.07,4.0,6.96,10.96,4.84,7.61,0,STORE,-0.4515,0,STORE,-0.4515,0.0
33,10,3,60,3,11,cloudy,100,4.52,5.39,9.91,5.13,7.73,0,STORE,-0.4955,0,STORE,-0.4955,0.0
33,10,3,61,3,12,cloudy,100,4.52,6.84,11.36,5.13,7.99,0,STORE,-0.568,0,STORE,-0.568,0.0
33,10,3,62,3,13,cloudy,100,4.36,5.25,9.61,5.48,6.57,0,STORE,-0.4805,0,STORE,-0.4805,0.0
33,10,3,63,3,14,cloudy,100,4.37,7.88,12.25,4.75,7.8,0,STORE,-0.6125,0,STORE,-0.6125,0.0
33,10,3,64,3,15,cloudy,100,3.63,4.06,7.69,4.63,6.37,0,STORE,-0.3845,0,STORE,-0.3845,0.0
33,10,3,65,3,16,cloudy,100,2.74,7.1,9.84,5.35,6.38,0,STORE,-0.492,0,STORE,-0.492,0.0
33,10,3,66,3,17,cloudy,100,1.21,7.51,8.72,12.48,7.79,2,SELL,1.0883,2,SELL,1.0883,0.0
33,10,3,67,3,18,cloudy,92.21,0.25,5.76,6.01,11.88,12.62,2,SELL,0.714,0,STORE,-0.0,-0.714
33,10,3,68,3,19,cloudy,98.22,0.09,5.71,5.8,12.33,12.23,2,SELL,0.7151,2,SELL,0.7151,0.0
33,10,3,69,3,20,cloudy,85.99,0.26,6.05,6.31,11.99,13.0,2,SELL,0.7566,0,STORE,-0.0,-0.7566
33,10,3,70,3,21,cloudy,92.3,0.32,4.07,4.39,6.71,11.3,1,DISTRIBUTE,-2.073,0,STORE,-0.0,2.073
33,10,3,71,3,22,cloudy,96.69,0.43,4.83,5.26,7.36,7.77,1,DISTRIBUTE,-0.753,1,DISTRIBUTE,-0.753,0.0
33,10,3,72,3,23,cloudy,96.69,0.42,5.96,6.38,7.05,7.56,1,DISTRIBUTE,-0.354,1,DISTRIBUTE,-0.354,0.0
33,10,3,73,4,0,stormy,96.69,0.0,10.45,10.45,2.68,4.33,1,DISTRIBUTE,-0.0562,1,DISTRIBUTE,-0.0562,0.0
33,10,3,74,4,1,stormy,100,0.0,9.26,9.26,3.34,4.24,1,DISTRIBUTE,-0.1004,1,DISTRIBUTE,-0.1004,0.0
33,10,3,75,4,2,stormy,100,0.0,9.75,9.75,3.01,3.07,1,DISTRIBUTE,-0.1336,1,DISTRIBUTE,-0.1336,0.0
33,10,3,76,4,3,stormy,100,0.0,9.12,9.12,2.57,4.33,1,DISTRIBUTE,-0.0958,1,DISTRIBUTE,-0.0958,0.0
33,10,3,77,4,4,stormy,100,0.0,9.87,9.87,2.97,4.36,1,DISTRIBUTE,-0.1102,1,DISTRIBUTE,-0.1102,0.0
33,10,3,78,4,5,stormy,100,0.0,10.25,10.25,3.0,4.07,1,DISTRIBUTE,-0.1236,1,DISTRIBUTE,-0.1236,0.0
33,10,3,79,4,6,stormy,100,0.0,10.57,10.57,6.03,6.87,1,DISTRIBUTE,-0.074,1,DISTRIBUTE,-0.074,0.0
33,10,3,80,4,7,stormy,100,0.0,11.72,11.72,6.32,11.71,1,DISTRIBUTE,-0.0002,1,DISTRIBUTE,-0.0002,0.0
33,10,3,81,4,8,stormy,100,0.0,13.74,13.74,5.66,11.88,1,DISTRIBUTE,-0.0372,1,DISTRIBUTE,-0.0372,0.0
33,10,3,82,4,9,stormy,100,0.0,9.73,9.73,5.94,11.44,1,DISTRIBUTE,-0.513,1,DISTRIBUTE,-0.513,0.0
33,10,3,83,4,10,stormy,100,0.0,11.81,11.81,4.89,6.01,1,DISTRIBUTE,-0.116,1,DISTRIBUTE,-0.116,0.0
33,10,3,84,4,11,stormy,100,0.0,9.57,9.57,4.7,6.87,1,DISTRIBUTE,-0.054,1,DISTRIBUTE,-0.054,0.0
33,10,3,85,4,12,stormy,100,0.0,13.67,13.67,4.53,6.59,1,DISTRIBUTE,-0.1416,1,DISTRIBUTE,-0.1416,0.0
33,10,3,86,4,13,stormy,100,0.0,10.95,10.95,5.13,7.25,1,DISTRIBUTE,-0.074,1,DISTRIBUTE,-0.074,0.0
33,10,3,87,4,14,stormy,100,0.0,10.76,10.76,4.59,6.45,1,DISTRIBUTE,-0.0862,1,DISTRIBUTE,-0.0862,0.0
33,10,3,88,4,15,stormy,100,0.0,13.03,13.03,5.47,7.76,1,DISTRIBUTE,-0.1054,1,DISTRIBUTE,-0.1054,0.0
33,10,3,89,4,16,stormy,100,0.0,8.06,8.06,5.36,6.65,1,DISTRIBUTE,-0.0282,1,DISTRIBUTE,-0.0282,0.0
33,10,3,90,4,17,stormy,100,0.0,8.75,8.75,11.82,6.04,2,SELL,1.0342,1,DISTRIBUTE,-0.0542,-1.0884
33,10,3,91,4,18,stormy,100,0.0,10.04,10.04,11.67,12.49,2,SELL,1.1717,1,DISTRIBUTE,-0.735,-1.9067
33,10,3,92,4,19,stormy,100,0.0,13.23,13.23,12.27,11.07,2,SELL,1.6233,1,DISTRIBUTE,-0.0432,-1.6665
33,10,3,93,4,20,stormy,100,0.0,13.59,13.59,11.9,12.43,2,SELL,1.6172,1,DISTRIBUTE,-0.0232,-1.6404
33,10,3,94,4,21,stormy,100,0.0,8.1,8.1,6.51,11.33,1,DISTRIBUTE,-0.969,1,DISTRIBUTE,-0.969,0.0
33,10,3,95,4,22,stormy,100,0.0,13.4,13.4,6.84,7.02,1,DISTRIBUTE,-0.1276,1,DISTRIBUTE,-0.1276,0.0
33,10,3,96,4,23,stormy,100,0.0,9.6,9.6,7.32,6.69,1,DISTRIBUTE,-0.0582,1,DISTRIBUTE,-0.0582,0.0
33,10,3,97,5,0,stormy,100,0.0,9.66,9.66,3.12,3.28,1,DISTRIBUTE,-0.1276,1,DISTRIBUTE,-0.1276,0.0
33,10,3,98,5,1,stormy,100,0.0,9.81,9.81,3.14,4.04,1,DISTRIBUTE,-0.1154,1,DISTRIBUTE,-0.1154,0.0
33,10,3,99,5,2,stormy,100,0.0,13.75,13.75,2.65,3.81,1,DISTRIBUTE,-0.1988,1,DISTRIBUTE,-0.1988,0.0
33,10,3,100,5,3,stormy,100,0.0,13.54,13.54,3.43,4.32,1,DISTRIBUTE,-0.1844,1,DISTRIBUTE,-0.1844,0.0
33,10,3,101,5,4,stormy,100,0.0,12.52,12.52,2.95,3.66,1,DISTRIBUTE,-0.1772,1,DISTRIBUTE,-0.1772,0.0
33,10,3,102,5,5,stormy,100,0.0,10.83,10.83,2.94,4.25,1,DISTRIBUTE,-0.1316,1,DISTRIBUTE,-0.1316,0.0
33,10,3,103,5,6,stormy,100,0.0,8.52,8.52,6.2,6.14,1,DISTRIBUTE,-0.0476,1,DISTRIBUTE,-0.0476,0.0
33,10,3,104,5,7,stormy,100,0.0,10.37,10.37,5.85,11.45,1,DISTRIBUTE,-0.324,1,DISTRIBUTE,-0.324,0.0
33,10,3,105,5,8,stormy,100,0.0,13.51,13.51,5.99,12.87,1,DISTRIBUTE,-0.0128,1,DISTRIBUTE,-0.0128,0.0
33,10,3,106,5,9,stormy,100,0.0,12.29,12.29,6.3,11.82,1,DISTRIBUTE,-0.0094,1,DISTRIBUTE,-0.0094,0.0
33,10,3,107,5,10,stormy,100,0.0,11.27,11.27,4.83,6.26,1,DISTRIBUTE,-0.1002,1,DISTRIBUTE,-0.1002,0.0
33,10,3,108,5,11,stormy,100,0.0,10.73,10.73,5.05,6.36,1,DISTRIBUTE,-0.0874,1,DISTRIBUTE,-0.0874,0.0
33,10,3,109,5,12,stormy,100,0.0,12.52,12.52,4.81,7.87,1,DISTRIBUTE,-0.093,1,DISTRIBUTE,-0.093,0.0
33,10,3,110,5,13,stormy,100,0.0,9.89,9.89,4.69,6.08,1,DISTRIBUTE,-0.0762,1,DISTRIBUTE,-0.0762,0.0
33,10,3,111,5,14,stormy,100,0.0,8.76,8.76,5.21,6.87,1,DISTRIBUTE,-0.0378,1,DISTRIBUTE,-0.0378,0.0
33,10,3,112,5,15,stormy,100,0.0,13.27,13.27,5.48,7.57,1,DISTRIBUTE,-0.114,1,DISTRIBUTE,-0.114,0.0
33,10,3,113,5,16,stormy,100,0.0,12.31,12.31,5.26,6.56,1,DISTRIBUTE,-0.115,1,DISTRIBUTE,-0.115,0.0
33,10,3,114,5,17,stormy,100,0.0,9.99,9.99,12.1,7.56,2,SELL,1.2088,1,DISTRIBUTE,-0.0486,-1.2574
33,10,3,115,5,18,stormy,100,0.0,9.36,9.36,12.47,11.75,2,SELL,1.1672,1,DISTRIBUTE,-0.717,-1.8842
33,10,3,116,5,19,stormy,100,0.0,12.49,12.49,12.44,11.18,2,SELL,1.5538,1,DISTRIBUTE,-0.0262,-1.58
33,10,3,117,5,20,stormy,100,0.0,12.26,12.26,12.19,12.86,2,SELL,1.4945,1,DISTRIBUTE,-0.18,-1.6745
33,10,3,118,5,21,stormy,100,0.0,12.68,12.68,6.57,11.74,1,DISTRIBUTE,-0.0188,1,DISTRIBUTE,-0.0188,0.0
33,10,3,119,5,22,stormy,100,0.0,11.48,11.48,6.77,6.79,1,DISTRIBUTE,-0.0938,1,DISTRIBUTE,-0.0938,0.0
33,10,3,120,5,23,stormy,100,0.0,13.36,13.36,7.09,7.4,1,DISTRIBUTE,-0.1192,1,DISTRIBUTE,-0.1192,0.0
33,10,3,121,6,0,sunny,100,0.35,4.63,4.98,7.55,4.2,0,STORE,-0.249,0,STORE,-0.249,0.0
33,10,3,122,6,1,sunny,100,0.3,5.55,5.85,7.37,3.42,0,STORE,-0.2925,0,STORE,-0.2925,0.0
33,10,3,123,6,2,sunny,100,0.32,3.06,3.38,7.57,4.27,1,DISTRIBUTE,-0.267,1,DISTRIBUTE,-0.267,0.0
33,10,3,124,6,3,sunny,100,0.49,5.88,6.37,7.57,3.21,0,STORE,-0.3185,0,STORE,-0.3185,0.0
33,10,3,125,6,4,sunny,100,0.26,4.66,4.92,7.38,4.04,0,STORE,-0.246,0,STORE,-0.246,0.0
33,10,3,126,6,5,sunny,100,0.24,4.17,4.41,7.27,4.62,1,DISTRIBUTE,-0.063,1,DISTRIBUTE,-0.063,0.0
33,10,3,127,6,6,sunny,100,0.45,2.48,2.93,15.49,7.89,2,SELL,0.4539,2,SELL,0.4539,0.0
33,10,3,128,6,7,sunny,92.11,4.32,5.31,9.63,14.68,12.57,2,SELL,1.4137,2,SELL,1.4137,0.0
33,10,3,129,6,8,sunny,79.54,7.67,4.95,12.62,15.24,11.15,2,SELL,1.9433,2,SELL,1.9433,0.0
33,10,3,130,6,9,sunny,68.39,10.63,4.29,14.92,15.33,12.91,2,SELL,2.3072,2,SELL,2.3072,0.0
33,10,3,131,6,10,sunny,55.48,13.03,3.17,16.2,12.22,6.67,2,SELL,1.9996,2,SELL,1.9996,0.0
33,10,3,132,6,11,sunny,48.81,14.83,2.51,17.34,12.79,7.87,2,SELL,2.2378,2,SELL,2.2378,0.0
33,10,3,133,6,12,sunny,40.94,15.33,4.58,19.91,12.44,6.28,2,SELL,2.4968,2,SELL,2.4968,0.0
33,10,3,134,6,13,sunny,34.66,14.87,4.99,19.86,12.16,6.5,2,SELL,2.435,2,SELL,2.435,0.0
33,10,3,135,6,14,sunny,28.16,13.1,5.07,18.17,12.5,7.7,2,SELL,2.2713,2,SELL,2.2713,0.0
33,10,3,136,6,15,sunny,20.46,11.03,5.33,16.36,12.3,6.38,2,SELL,2.0123,2,SELL,2.0123,0.0
33,10,3,137,6,16,sunny,14.08,7.89,5.53,13.42,12.47,6.54,2,SELL,1.6735,2,SELL,1.6735,0.0
33,10,3,138,6,17,sunny,7.54,3.96,2.6,6.56,30.11,7.42,2,SELL,1.9752,2,SELL,1.9752,0.0
33,10,3,139,6,18,sunny,0.12,0.12,3.83,3.95,29.62,11.01,2,SELL,-4.275,2,SELL,-4.275,0.0
33,10,3,140,6,19,sunny,0,0.41,5.77,6.18,29.52,12.2,2,SELL,-4.2757,2,SELL,-4.2757,0.0
33,10,3,141,6,20,sunny,0,0.28,3.01,3.29,30.41,11.33,2,SELL,-4.6645,2,SELL,-4.6645,0.0
33,10,3,142,6,21,sunny,0,0.46,5.56,6.02,17.19,11.2,2,SELL,-4.5652,2,SELL,-4.5652,0.0
33,10,3,143,6,22,sunny,0,0.48,4.44,4.92,17.37,7.48,2,SELL,-2.8854,2,SELL,-2.8854,0.0
33,10,3,144,6,23,sunny,0,0.37,5.21,5.58,17.34,7.48,2,SELL,-2.7724,2,SELL,-2.7724,0.0
33,10,3,145,7,0,sunny,0,0.07,2.97,3.04,2.96,4.93,1,DISTRIBUTE,-0.567,1,DISTRIBUTE,-0.567,0.0
33,10,3,146,7,1,sunny,0,0.17,5.23,5.4,2.58,3.44,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
33,10,3,147,7,2,sunny,5.4,0.33,4.47,4.8,3.15,4.13,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
33,10,3,148,7,3,sunny,10.2,0.46,4.96,5.42,3.03,4.6,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
33,10,3,149,7,4,sunny,15.62,0.22,4.79,5.01,2.56,3.75,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
33,10,3,150,7,5,sunny,20.63,0.24,4.76,5.0,3.4,3.78,0,STORE,-0.0,0,STORE,-0.0,0.0
33,10,3,151,7,6,sunny,25.63,0.1,2.54,2.64,5.62,7.29,1,DISTRIBUTE,-1.395,1,DISTRIBUTE,-1.395,0.0
33,10,3,152,7,7,sunny,25.63,4.34,4.09,8.43,6.08,11.98,1,DISTRIBUTE,-1.065,1,DISTRIBUTE,-1.065,0.0
33,10,3,153,7,8,sunny,25.63,7.68,4.4,12.08,5.8,11.91,0,STORE,-0.0,0,STORE,-0.0,0.0
33,10,3,154,7,9,sunny,37.71,11.0,4.38,15.38,5.97,11.5,0,STORE,0.02,0,STORE,0.02,0.0
33,10,3,155,7,10,sunny,53.09,13.48,5.65,19.13,5.2,7.05,0,STORE,0.02,0,STORE,0.02,0.0
33,10,3,156,7,11,sunny,72.22,14.96,4.61,19.57,4.61,6.16,0,STORE,0.02,0,STORE,0.02,0.0
33,10,3,157,7,12,sunny,91.79,15.1,4.07,19.17,4.58,7.2,0,STORE,-0.548,0,STORE,-0.548,0.0
33,10,3,158,7,13,sunny,100,14.78,4.06,18.84,4.82,7.01,0,STORE,-0.942,0,STORE,-0.942,0.0
33,10,3,159,7,14,sunny,100,13.11,2.02,15.13,5.18,6.73,0,STORE,-0.7565,0,STORE,-0.7565,0.0
33,10,3,160,7,15,sunny,100,11.06,3.65,14.71,5.14,7.17,0,STORE,-0.7355,0,STORE,-0.7355,0.0
33,10,3,161,7,16,sunny,100,7.79,5.88,13.67,5.07,7.76,0,STORE,-0.6835,0,STORE,-0.6835,0.0
33,10,3,162,7,17,sunny,100,3.95,3.58,7.53,12.14,7.09,2,SELL,0.9141,2,SELL,0.9141,0.0
33,10,3,163,7,18,sunny,92.91,0.05,2.59,2.64,12.07,11.36,2,SELL,0.3186,2,SELL,0.3186,0.0
33,10,3,164,7,19,sunny,81.55,0.1,2.34,2.44,11.5,11.76,2,SELL,0.2806,2,SELL,0.2806,0.0
33,10,3,165,7,20,sunny,69.79,0.43,3.69,4.12,12.09,11.44,2,SELL,0.5181,2,SELL,0.5181,0.0
33,10,3,166,7,21,sunny,58.35,0.15,5.18,5.33,6.9,11.24,1,DISTRIBUTE,-1.753,1,DISTRIBUTE,-1.753,0.0
33,10,3,167,7,22,sunny,58.35,0.03,3.65,3.68,6.81,6.02,1,DISTRIBUTE,-0.682,1,DISTRIBUTE,-0.682,0.0
33,10,3,168,7,23,sunny,58.35,0.21,4.68,4.89,7.39,7.08,1,DISTRIBUTE,-0.637,1,DISTRIBUTE,-0.637,0.0
34,11,1,1,1,0,sunny,50.0,0.41,3.63,4.04,2.66,3.43,0,STORE,0.02,0,STORE,0.02,0.0
35,11,2,1,1,0,sunny,50.0,0.07,4.76,4.83,3.27,4.78,0,STORE,0.02,0,STORE,0.02,0.0
35,11,2,2,1,1,cloudy,54.83,0.21,4.78,4.99,3.23,4.76,0,STORE,0.02,0,STORE,0.02,0.0
35,11,2,3,1,2,sunny,59.82,0.13,4.49,4.62,2.8,3.92,0,STORE,0.02,0,STORE,0.02,0.0
35,11,2,4,1,3,cloudy,64.44,0.04,6.86,6.9,3.41,4.56,0,STORE,0.02,0,STORE,0.02,0.0
35,11,2,5,1,4,sunny,71.34,0.14,4.3,4.44,2.61,4.39,0,STORE,0.02,0,STORE,0.02,0.0
35,11,2,6,1,5,sunny,75.78,0.02,4.47,4.49,3.14,3.59,0,STORE,0.02,0,STORE,0.02,0.0
35,11,2,7,1,6,sunny,80.27,0.29,5.19,5.48,5.54,6.98,1,DISTRIBUTE,-0.45,1,DISTRIBUTE,-0.45,0.0
35,11,2,8,1,7,sunny,80.27,4.28,2.71,6.99,6.46,11.93,1,DISTRIBUTE,-1.482,1,DISTRIBUTE,-1.482,0.0
35,11,2,9,1,8,cloudy,80.27,2.33,6.03,8.36,5.62,11.07,1,DISTRIBUTE,-0.813,1,DISTRIBUTE,-0.813,0.0
35,11,2,10,1,9,sunny,80.27,10.76,4.86,15.62,5.74,12.46,0,STORE,-0.0,0,STORE,-0.0,0.0
35,11,2,11,1,10,sunny,95.89,13.02,4.87,17.89,5.4,6.57,0,STORE,-0.689,0,STORE,-0.689,0.0
35,11,2,12,1,11,sunny,100,14.66,5.26,19.92,4.78,7.02,0,STORE,-0.996,0,STORE,-0.996,0.0
35,11,2,13,1,12,sunny,100,15.07,2.01,17.08,4.79,6.48,0,STORE,-0.854,0,STORE,-0.854,0.0
35,11,2,14,1,13,sunny,100,14.54,3.37,17.91,4.78,6.93,0,STORE,-0.8955,0,STORE,-0.8955,0.0
35,11,2,15,1,14,sunny,100,13.0,3.74,16.74,5.27,6.46,0,STORE,-0.837,0,STORE,-0.837,0.0
35,11,2,16,1,15,cloudy,100,3.28,6.74,10.02,5.0,7.91,0,STORE,-0.501,0,STORE,-0.501,0.0
35,11,2,17,1,16,cloudy,100,2.49,6.63,9.12,5.22,6.31,0,STORE,-0.456,0,STORE,-0.456,0.0
35,11,2,18,1,17,sunny,100,4.26,2.84,7.1,12.08,6.18,2,SELL,0.8577,2,SELL,0.8577,0.0
35,11,2,19,1,18,sunny,93.82,0.32,5.21,5.53,12.39,12.78,2,SELL,0.6852,2,SELL,0.6852,0.0
35,11,2,20,1,19,sunny,81.04,0.33,4.38,4.71,11.67,12.38,2,SELL,0.5497,2,SELL,0.5497,0.0
35,11,2,21,1,20,sunny,68.66,0.23,4.52,4.75,12.27,12.56,2,SELL,0.6028,2,SELL,0.6028,0.0
35,11,2,22,1,21,sunny,56.1,0.13,4.93,5.06,7.43,11.07,1,DISTRIBUTE,-1.783,1,DISTRIBUTE,-1.783,0.0
35,11,2,23,1,22,sunny,56.1,0.47,3.39,3.86,6.73,7.12,1,DISTRIBUTE,-0.958,1,DISTRIBUTE,-0.958,0.0
35,11,2,24,1,23,sunny,56.1,0.28,3.71,3.99,7.4,7.78,1,DISTRIBUTE,-1.117,1,DISTRIBUTE,-1.117,0.0
36,11,3,1,1,0,sunny,50.0,0.2,3.9,4.1,3.46,3.94,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,2,1,1,sunny,54.1,0.32,2.78,3.1,2.64,4.6,1,DISTRIBUTE,-0.43,1,DISTRIBUTE,-0.43,0.0
36,11,3,3,1,2,sunny,54.1,0.2,5.22,5.42,2.85,3.82,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,4,1,3,sunny,59.52,0.08,4.3,4.38,3.4,4.36,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,5,1,4,sunny,63.9,0.22,3.28,3.5,3.34,4.83,1,DISTRIBUTE,-0.379,1,DISTRIBUTE,-0.379,0.0
36,11,3,6,1,5,sunny,63.9,0.46,4.83,5.29,2.85,4.31,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,7,1,6,sunny,69.19,0.22,2.37,2.59,6.4,7.17,1,DISTRIBUTE,-1.354,1,DISTRIBUTE,-1.354,0.0
36,11,3,8,1,7,sunny,69.19,3.98,3.45,7.43,5.53,12.15,1,DISTRIBUTE,-1.396,1,DISTRIBUTE,-1.396,0.0
36,11,3,9,1,8,sunny,69.19,7.92,2.8,10.72,6.15,12.71,1,DISTRIBUTE,-0.577,1,DISTRIBUTE,-0.577,0.0
36,11,3,10,1,9,sunny,69.19,11.1,2.7,13.8,5.91,12.48,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,11,1,10,sunny,82.99,13.14,5.96,19.1,4.77,6.49,0,STORE,-0.1045,0,STORE,-0.1045,0.0
36,11,3,12,1,11,sunny,100,14.58,3.62,18.2,4.79,6.37,0,STORE,-0.91,0,STORE,-0.91,0.0
36,11,3,13,1,12,sunny,100,15.06,5.12,20.18,4.97,6.97,0,STORE,-1.009,0,STORE,-1.009,0.0
36,11,3,14,1,13,sunny,100,14.59,2.84,17.43,5.06,6.58,0,STORE,-0.8715,0,STORE,-0.8715,0.0
36,11,3,15,1,14,sunny,100,13.11,4.89,18.0,5.25,7.93,0,STORE,-0.9,0,STORE,-0.9,0.0
36,11,3,16,1,15,sunny,100,11.06,3.41,14.47,4.95,7.76,0,STORE,-0.7235,0,STORE,-0.7235,0.0
36,11,3,17,1,16,sunny,100,7.64,5.99,13.63,5.13,6.19,0,STORE,-0.6815,0,STORE,-0.6815,0.0
36,11,3,18,1,17,sunny,100,4.04,5.3,9.34,12.15,7.63,2,SELL,1.1348,2,SELL,1.1348,0.0
36,11,3,19,1,18,sunny,92.37,0.09,2.68,2.77,12.01,12.15,2,SELL,0.3327,2,SELL,0.3327,0.0
36,11,3,20,1,19,sunny,80.22,0.43,2.77,3.2,11.93,11.53,2,SELL,0.3818,2,SELL,0.3818,0.0
36,11,3,21,1,20,sunny,68.69,0.23,4.92,5.15,12.44,11.92,2,SELL,0.6607,2,SELL,0.6607,0.0
36,11,3,22,1,21,sunny,56.77,0.17,3.24,3.41,6.75,12.89,1,DISTRIBUTE,-2.824,1,DISTRIBUTE,-2.824,0.0
36,11,3,23,1,22,sunny,56.77,0.36,4.04,4.4,7.03,6.63,1,DISTRIBUTE,-0.649,1,DISTRIBUTE,-0.649,0.0
36,11,3,24,1,23,sunny,56.77,0.13,4.83,4.96,7.36,7.3,1,DISTRIBUTE,-0.682,1,DISTRIBUTE,-0.682,0.0
36,11,3,25,2,0,sunny,56.77,0.35,3.05,3.4,3.26,4.41,1,DISTRIBUTE,-0.283,1,DISTRIBUTE,-0.283,0.0
36,11,3,26,2,1,sunny,56.77,0.31,3.2,3.51,3.16,3.44,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,27,2,2,sunny,60.28,0.2,3.42,3.62,2.92,3.41,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,28,2,3,sunny,63.9,0.2,5.98,6.18,2.59,3.77,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,29,2,4,sunny,70.08,0.18,2.3,2.48,2.78,4.85,1,DISTRIBUTE,-0.691,1,DISTRIBUTE,-0.691,0.0
36,11,3,30,2,5,sunny,70.08,0.29,4.2,4.49,3.42,4.15,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,31,2,6,sunny,74.57,0.49,5.77,6.26,6.24,7.51,1,DISTRIBUTE,-0.355,1,DISTRIBUTE,-0.355,0.0
36,11,3,32,2,7,sunny,74.57,4.3,5.86,10.16,5.96,11.78,1,DISTRIBUTE,-0.466,1,DISTRIBUTE,-0.466,0.0
36,11,3,33,2,8,sunny,74.57,7.59,5.7,13.29,6.35,12.79,0,STORE,0.02,0,STORE,0.02,0.0
36,11,3,34,2,9,sunny,87.86,11.07,5.97,17.04,5.74,12.81,0,STORE,-0.245,0,STORE,-0.245,0.0
36,11,3,35,2,10,sunny,100,13.48,2.61,16.09,4.62,6.03,0,STORE,-0.8045,0,STORE,-0.8045,0.0
36,11,3,36,2,11,sunny,100,14.96,3.15,18.11,4.67,7.78,0,STORE,-0.9055,0,STORE,-0.9055,0.0
36,11,3,37,2,12,sunny,100,15.44,5.58,21.02,4.61,7.34,0,STORE,-1.051,0,STORE,-1.051,0.0
36,11,3,38,2,13,sunny,100,14.89,5.92,20.81,5.18,7.61,0,STORE,-1.0405,0,STORE,-1.0405,0.0
36,11,3,39,2,14,sunny,100,13.26,2.48,15.74,4.66,6.07,0,STORE,-0.787,0,STORE,-0.787,0.0
36,11,3,40,2,15,sunny,100,10.83,3.26,14.09,4.91,7.5,0,STORE,-0.7045,0,STORE,-0.7045,0.0
36,11,3,41,2,16,sunny,100,7.88,4.64,12.52,5.05,7.12,0,STORE,-0.626,0,STORE,-0.626,0.0
36,11,3,42,2,17,sunny,100,4.38,2.56,6.94,11.75,7.23,2,SELL,0.8154,2,SELL,0.8154,0.0
36,11,3,43,2,18,sunny,92.77,0.45,2.76,3.21,12.09,12.37,2,SELL,0.3881,2,SELL,0.3881,0.0
